model_key	phase	method	score_type	direction	src_lang	tgt_lang	examples	aligned_score_mean	aligned_score_std	hard_negative_score_mean	margin_mean	margin_min	recall_at_1	recall_at_5	recall_at_10	mrr	median_rank	hubness_at10_max_rate	hubness_at10_gini
fvt_zero	zero_step_init	fvt	centered_cosine	bsn->syr	bsn	syr	629	0.051504	0.141152	0.308299	-0.256795	-0.874972	0.00318	0.017488	0.027027	0.016894	243.0	0.254372	0.607429
fvt_zero	zero_step_init	fvt	csls_k10	bsn->syr	bsn	syr	629	-0.010732	0.003867	-0.000963	-0.009769	-0.022115	0.00159	0.007949	0.020668	0.012396	293.0	0.987281	0.980051
fvt_zero	zero_step_init	fvt	centered_csls_k10	bsn->syr	bsn	syr	629	-0.472601	0.24994	-0.006385	-0.466215	-1.769293	0.00318	0.007949	0.025437	0.015235	254.0	0.076312	0.356104
fvt_zero	zero_step_init	fvt	raw_cosine	bsn->usp	bsn	usp	629	0.995181	0.001123	0.997073	-0.001892	-0.005266	0.006359	0.012719	0.025437	0.019604	220.0	0.860095	0.952805
fvt_zero	zero_step_init	fvt	centered_cosine	bsn->usp	bsn	usp	629	0.124336	0.175493	0.423813	-0.299477	-0.921808	0.014308	0.050874	0.073132	0.039573	155.0	0.18601	0.532751
fvt_zero	zero_step_init	fvt	csls_k10	bsn->usp	bsn	usp	629	-0.002794	0.001436	-0.000369	-0.002425	-0.007813	0.007949	0.020668	0.031797	0.024865	193.0	0.720191	0.89716
fvt_zero	zero_step_init	fvt	centered_csls_k10	bsn->usp	bsn	usp	629	-0.482268	0.293203	0.056145	-0.538413	-1.652225	0.012719	0.038156	0.077901	0.037647	159.0	0.054054	0.266465
fvt_zero	zero_step_init	fvt	raw_cosine	chr->acu	chr	acu	659	0.985607	0.002802	0.988452	-0.002845	-0.006917	0.004552	0.016692	0.030349	0.018391	273.0	0.828528	0.973341
fvt_zero	zero_step_init	fvt	centered_cosine	chr->acu	chr	acu	659	0.122873	0.178707	0.405868	-0.282995	-0.898967	0.003035	0.025797	0.039454	0.023702	180.0	0.242792	0.747721
fvt_zero	zero_step_init	fvt	csls_k10	chr->acu	chr	acu	659	-0.007495	0.00301	-0.003505	-0.003989	-0.01263	0.001517	0.013657	0.030349	0.01633	271.0	0.849772	0.970365
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->acu	chr	acu	659	-0.425615	0.267581	0.013437	-0.439053	-1.572493	0.003035	0.025797	0.057663	0.024773	173.0	0.118361	0.505965
fvt_zero	zero_step_init	fvt	raw_cosine	chr->ake	chr	ake	673	0.98399	0.002789	0.986619	-0.002628	-0.005665	0.001486	0.011887	0.026746	0.014837	267.0	0.81575	0.972854
fvt_zero	zero_step_init	fvt	centered_cosine	chr->ake	chr	ake	673	0.119413	0.165051	0.418975	-0.299562	-0.856007	0.004458	0.031204	0.05052	0.026748	189.0	0.237741	0.80169
fvt_zero	zero_step_init	fvt	csls_k10	chr->ake	chr	ake	673	-0.007066	0.002903	-0.003216	-0.00385	-0.009687	0.0	0.011887	0.023774	0.014287	247.0	0.852897	0.963538
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->ake	chr	ake	673	-0.425535	0.252248	0.027051	-0.452586	-1.429976	0.007429	0.026746	0.052006	0.026754	176.0	0.112927	0.578791
fvt_zero	zero_step_init	fvt	raw_cosine	chr->bsn	chr	bsn	629	0.988851	0.00226	0.991562	-0.002711	-0.008762	0.00159	0.012719	0.025437	0.014128	254.0	0.968203	0.963972
fvt_zero	zero_step_init	fvt	centered_cosine	chr->bsn	chr	bsn	629	0.105544	0.175584	0.425325	-0.319781	-0.935326	0.00159	0.023847	0.033386	0.019092	205.0	0.255962	0.768763
fvt_zero	zero_step_init	fvt	csls_k10	chr->bsn	chr	bsn	629	-0.005811	0.002665	-0.001967	-0.003844	-0.015356	0.00159	0.012719	0.023847	0.014218	249.0	0.742448	0.946723
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->bsn	chr	bsn	629	-0.485329	0.276711	0.012172	-0.497501	-1.682675	0.00318	0.025437	0.036566	0.021845	191.0	0.128776	0.51711
fvt_zero	zero_step_init	fvt	raw_cosine	chr->cop	chr	cop	678	0.998104	0.002674	0.999222	-0.001117	-0.049134	0.004425	0.023599	0.044248	0.026037	148.0	0.150442	0.709811
fvt_zero	zero_step_init	fvt	centered_cosine	chr->cop	chr	cop	678	0.373729	0.368254	0.770432	-0.396703	-1.695174	0.00885	0.025074	0.061947	0.032118	144.0	0.056047	0.394817
fvt_zero	zero_step_init	fvt	csls_k10	chr->cop	chr	cop	678	-0.002138	0.003775	-0.00017	-0.001968	-0.067861	0.004425	0.026549	0.056047	0.028549	138.0	0.122419	0.612237
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->cop	chr	cop	678	-0.775244	0.65409	0.003114	-0.778358	-3.374413	0.010324	0.026549	0.061947	0.033254	137.0	0.042773	0.293512
fvt_zero	zero_step_init	fvt	raw_cosine	chr->kbh	chr	kbh	501	0.98543	0.002944	0.988247	-0.002817	-0.0073	0.003992	0.023952	0.03992	0.022224	197.0	0.92016	0.967854
fvt_zero	zero_step_init	fvt	centered_cosine	chr->kbh	chr	kbh	501	0.126585	0.162413	0.401322	-0.274737	-0.83791	0.005988	0.045908	0.071856	0.032912	119.0	0.235529	0.736845
fvt_zero	zero_step_init	fvt	csls_k10	chr->kbh	chr	kbh	501	-0.007409	0.003153	-0.003338	-0.004071	-0.010627	0.003992	0.017964	0.03992	0.022473	192.0	0.932136	0.956216
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->kbh	chr	kbh	501	-0.386084	0.249586	0.033489	-0.419573	-1.469385	0.013972	0.0499	0.077844	0.042894	115.0	0.105788	0.475859
fvt_zero	zero_step_init	fvt	raw_cosine	chr->nhg	chr	nhg	673	0.985734	0.002838	0.988374	-0.00264	-0.006489	0.005944	0.014859	0.02526	0.017761	278.0	0.919762	0.972132
fvt_zero	zero_step_init	fvt	centered_cosine	chr->nhg	chr	nhg	673	0.122636	0.16048	0.402426	-0.27979	-0.994483	0.005944	0.026746	0.049034	0.027079	181.0	0.22734	0.763455
fvt_zero	zero_step_init	fvt	csls_k10	chr->nhg	chr	nhg	673	-0.007436	0.002919	-0.003814	-0.003622	-0.009364	0.005944	0.011887	0.022288	0.017525	276.0	0.872214	0.961233
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->nhg	chr	nhg	673	-0.410811	0.242031	0.022189	-0.433001	-1.727284	0.0	0.032689	0.054978	0.024857	171.0	0.120357	0.519266
fvt_zero	zero_step_init	fvt	raw_cosine	chr->oji	chr	oji	674	0.998065	0.001211	0.999524	-0.001459	-0.00853	0.008902	0.037092	0.066766	0.032616	178.0	0.132047	0.673523
fvt_zero	zero_step_init	fvt	centered_cosine	chr->oji	chr	oji	674	0.358265	0.352982	0.784002	-0.425737	-1.597127	0.008902	0.053412	0.089021	0.039522	118.0	0.087537	0.483558
fvt_zero	zero_step_init	fvt	csls_k10	chr->oji	chr	oji	674	-0.002577	0.002191	0.000132	-0.00271	-0.017323	0.014837	0.045994	0.066766	0.03972	171.0	0.099407	0.587803
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->oji	chr	oji	674	-0.757137	0.638511	0.050669	-0.807806	-3.107247	0.010386	0.054896	0.08457	0.040449	121.0	0.062315	0.340447
fvt_zero	zero_step_init	fvt	raw_cosine	chr->syr	chr	syr	678	0.989484	0.00328	0.99627	-0.006786	-0.016001	0.00295	0.016224	0.020649	0.015909	291.0	0.949853	0.973117
fvt_zero	zero_step_init	fvt	centered_cosine	chr->syr	chr	syr	678	0.205117	0.247164	0.563336	-0.358219	-1.271384	0.00295	0.029499	0.047198	0.023637	174.0	0.193215	0.782504
fvt_zero	zero_step_init	fvt	csls_k10	chr->syr	chr	syr	678	-0.007052	0.003473	-0.000108	-0.006944	-0.018641	0.004425	0.020649	0.032448	0.02008	257.0	0.79056	0.957067
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->syr	chr	syr	678	-0.563193	0.380935	-0.005203	-0.55799	-2.555955	0.00295	0.025074	0.054572	0.024429	162.0	0.085546	0.57691
fvt_zero	zero_step_init	fvt	raw_cosine	chr->usp	chr	usp	678	0.984745	0.002954	0.988564	-0.003818	-0.009358	0.001475	0.011799	0.020649	0.014001	279.0	0.995575	0.981445
fvt_zero	zero_step_init	fvt	centered_cosine	chr->usp	chr	usp	678	0.104908	0.15892	0.395036	-0.290127	-0.805332	0.00885	0.023599	0.039823	0.025686	190.0	0.250737	0.786875
fvt_zero	zero_step_init	fvt	csls_k10	chr->usp	chr	usp	678	-0.007558	0.00312	-0.002955	-0.004603	-0.012829	0.00295	0.014749	0.026549	0.015769	261.0	0.915929	0.97413
fvt_zero	zero_step_init	fvt	centered_csls_k10	chr->usp	chr	usp	678	-0.420518	0.251729	0.016433	-0.436951	-1.452957	0.0059	0.026549	0.047198	0.025115	183.0	0.137168	0.553091
fvt_zero	zero_step_init	fvt	raw_cosine	cop->acu	cop	acu	659	0.984888	0.003574	0.98777	-0.002882	-0.00869	0.001517	0.009105	0.024279	0.014858	282.0	0.872534	0.974726
fvt_zero	zero_step_init	fvt	centered_cosine	cop->acu	cop	acu	659	0.102255	0.181226	0.41047	-0.308215	-1.019254	0.003035	0.01214	0.027314	0.017616	213.0	0.292868	0.823029
fvt_zero	zero_step_init	fvt	csls_k10	cop->acu	cop	acu	659	-0.008437	0.00369	-0.004068	-0.004369	-0.016415	0.001517	0.009105	0.019727	0.012628	302.0	0.890744	0.973549
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->acu	cop	acu	659	-0.454591	0.28514	0.012244	-0.466835	-1.998839	0.003035	0.016692	0.034901	0.018868	209.0	0.194234	0.648985
fvt_zero	zero_step_init	fvt	raw_cosine	cop->ake	cop	ake	673	0.983219	0.003635	0.985881	-0.002662	-0.005978	0.004458	0.014859	0.023774	0.017042	279.0	0.922734	0.973275
fvt_zero	zero_step_init	fvt	centered_cosine	cop->ake	cop	ake	673	0.101424	0.172318	0.421921	-0.320497	-0.876491	0.005944	0.023774	0.032689	0.021915	208.0	0.2526	0.85789
fvt_zero	zero_step_init	fvt	csls_k10	cop->ake	cop	ake	673	-0.007939	0.00369	-0.004078	-0.003862	-0.010092	0.004458	0.013373	0.020802	0.016158	269.0	0.842496	0.96933
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->ake	cop	ake	673	-0.456873	0.279556	0.018397	-0.47527	-1.688727	0.008915	0.022288	0.037147	0.024445	206.0	0.170877	0.715351
fvt_zero	zero_step_init	fvt	raw_cosine	cop->bsn	cop	bsn	629	0.988076	0.003236	0.990996	-0.00292	-0.01138	0.00159	0.009539	0.023847	0.013433	260.0	0.985692	0.967768
fvt_zero	zero_step_init	fvt	centered_cosine	cop->bsn	cop	bsn	629	0.100519	0.178471	0.420231	-0.319713	-0.968981	0.00318	0.017488	0.028617	0.017325	203.0	0.321145	0.838755
fvt_zero	zero_step_init	fvt	csls_k10	cop->bsn	cop	bsn	629	-0.006761	0.003733	-0.002626	-0.004135	-0.022666	0.00318	0.012719	0.019078	0.014409	271.0	0.823529	0.958817
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->bsn	cop	bsn	629	-0.481857	0.291728	0.000952	-0.48281	-1.873252	0.004769	0.014308	0.028617	0.018257	208.0	0.176471	0.661939
fvt_zero	zero_step_init	fvt	raw_cosine	cop->chr	cop	chr	678	0.998104	0.002674	0.999464	-0.00136	-0.024875	0.0059	0.029499	0.054572	0.029962	149.0	0.325959	0.850343
fvt_zero	zero_step_init	fvt	centered_cosine	cop->chr	cop	chr	678	0.373729	0.368254	0.833755	-0.460026	-1.694927	0.004425	0.032448	0.066372	0.030333	142.0	0.134218	0.644451
fvt_zero	zero_step_init	fvt	csls_k10	cop->chr	cop	chr	678	-0.002138	0.003775	5.9e-05	-0.002196	-0.050804	0.0059	0.038348	0.064897	0.031753	137.0	0.225664	0.756469
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->chr	cop	chr	678	-0.775244	0.65409	0.047503	-0.822747	-3.363435	0.004425	0.029499	0.061947	0.029848	137.0	0.085546	0.498613
fvt_zero	zero_step_init	fvt	raw_cosine	cop->kbh	cop	kbh	501	0.984598	0.003748	0.987466	-0.002868	-0.007582	0.0	0.021956	0.02994	0.01701	205.0	0.954092	0.97331
fvt_zero	zero_step_init	fvt	centered_cosine	cop->kbh	cop	kbh	501	0.099589	0.159647	0.387039	-0.287449	-0.760581	0.003992	0.023952	0.043912	0.025355	153.0	0.331337	0.817587
fvt_zero	zero_step_init	fvt	csls_k10	cop->kbh	cop	kbh	501	-0.008547	0.003933	-0.004232	-0.004315	-0.011929	0.003992	0.017964	0.031936	0.017673	212.0	0.966068	0.968555
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->kbh	cop	kbh	501	-0.399858	0.245003	0.018461	-0.418318	-1.433655	0.007984	0.027944	0.047904	0.029685	152.0	0.185629	0.623186
fvt_zero	zero_step_init	fvt	raw_cosine	cop->nhg	cop	nhg	673	0.984776	0.003842	0.987439	-0.002664	-0.016343	0.001486	0.016345	0.028232	0.015113	287.0	0.900446	0.974392
fvt_zero	zero_step_init	fvt	centered_cosine	cop->nhg	cop	nhg	673	0.103543	0.155298	0.382597	-0.279054	-0.776722	0.002972	0.011887	0.031204	0.018828	201.0	0.2526	0.824323
fvt_zero	zero_step_init	fvt	csls_k10	cop->nhg	cop	nhg	673	-0.008564	0.00405	-0.004727	-0.003837	-0.032404	0.001486	0.010401	0.02526	0.01369	293.0	0.913819	0.967602
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->nhg	cop	nhg	673	-0.415434	0.233746	0.0119	-0.427334	-1.54557	0.001486	0.013373	0.040119	0.017683	195.0	0.135215	0.648699
fvt_zero	zero_step_init	fvt	raw_cosine	cop->oji	cop	oji	674	0.998075	0.001167	0.999726	-0.001651	-0.009476	0.005935	0.019288	0.034125	0.020761	201.0	0.224036	0.834217
fvt_zero	zero_step_init	fvt	centered_cosine	cop->oji	cop	oji	674	0.313374	0.384597	0.824455	-0.511082	-1.670103	0.004451	0.022255	0.053412	0.024675	179.0	0.124629	0.694412
fvt_zero	zero_step_init	fvt	csls_k10	cop->oji	cop	oji	674	-0.002702	0.002176	0.000156	-0.002858	-0.018943	0.004451	0.010386	0.038576	0.020933	199.0	0.173591	0.763247
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->oji	cop	oji	674	-0.873105	0.691942	0.03377	-0.906875	-3.264766	0.004451	0.02819	0.040059	0.024039	177.0	0.081602	0.562259
fvt_zero	zero_step_init	fvt	raw_cosine	cop->syr	cop	syr	678	0.990114	0.00404	0.996839	-0.006726	-0.026966	0.001475	0.014749	0.023599	0.015539	288.0	0.923304	0.971815
fvt_zero	zero_step_init	fvt	centered_cosine	cop->syr	cop	syr	678	0.247215	0.283901	0.645314	-0.398098	-1.312462	0.004425	0.022124	0.038348	0.022656	156.0	0.227139	0.812995
fvt_zero	zero_step_init	fvt	csls_k10	cop->syr	cop	syr	678	-0.00686	0.004683	9.9e-05	-0.006959	-0.051944	0.004425	0.016224	0.036873	0.020088	244.0	0.753687	0.956584
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->syr	cop	syr	678	-0.599365	0.450719	0.01739	-0.616754	-2.569848	0.00295	0.017699	0.047198	0.022838	139.0	0.135693	0.674325
fvt_zero	zero_step_init	fvt	raw_cosine	cop->usp	cop	usp	678	0.983849	0.003808	0.987568	-0.003719	-0.010101	0.0	0.00885	0.019174	0.012243	294.0	0.982301	0.98168
fvt_zero	zero_step_init	fvt	centered_cosine	cop->usp	cop	usp	678	0.097286	0.157819	0.400069	-0.302783	-0.793788	0.00295	0.020649	0.033923	0.019937	216.0	0.30826	0.848744
fvt_zero	zero_step_init	fvt	csls_k10	cop->usp	cop	usp	678	-0.008642	0.003885	-0.003887	-0.004755	-0.017427	0.001475	0.011799	0.025074	0.014215	281.0	0.917404	0.976509
fvt_zero	zero_step_init	fvt	centered_csls_k10	cop->usp	cop	usp	678	-0.428928	0.24632	0.013263	-0.442191	-1.553473	0.00295	0.013274	0.029499	0.018585	213.0	0.159292	0.678932
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->acu	kbh	acu	488	0.99717	0.000692	0.998072	-0.000902	-0.003145	0.010246	0.04918	0.088115	0.038066	123.0	0.409836	0.790985
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->acu	kbh	acu	488	0.150597	0.173716	0.426027	-0.27543	-1.039852	0.018443	0.057377	0.098361	0.05225	92.0	0.094262	0.447466
fvt_zero	zero_step_init	fvt	csls_k10	kbh->acu	kbh	acu	488	-0.001462	0.000979	-4.6e-05	-0.001415	-0.00666	0.014344	0.053279	0.096311	0.045923	107.0	0.219262	0.597996
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->acu	kbh	acu	488	-0.432655	0.290014	0.074715	-0.50737	-1.888746	0.014344	0.057377	0.102459	0.049597	94.0	0.053279	0.216725
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->ake	kbh	ake	500	0.996277	0.000824	0.997579	-0.001302	-0.004238	0.012	0.034	0.05	0.031623	178.0	0.814	0.918574
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->ake	kbh	ake	500	0.110063	0.17573	0.391574	-0.281511	-1.152145	0.01	0.046	0.088	0.038291	131.0	0.114	0.461922
fvt_zero	zero_step_init	fvt	csls_k10	kbh->ake	kbh	ake	500	-0.001979	0.0011	-0.000226	-0.001753	-0.005762	0.016	0.048	0.068	0.041653	154.0	0.528	0.834334
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->ake	kbh	ake	500	-0.463198	0.283935	0.058472	-0.52167	-2.017276	0.014	0.05	0.082	0.043822	138.0	0.062	0.249494
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->bsn	kbh	bsn	465	0.996283	0.001053	0.997966	-0.001684	-0.007788	0.010753	0.025806	0.058065	0.029403	176.0	0.729032	0.891923
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->bsn	kbh	bsn	465	0.117853	0.178601	0.432859	-0.315006	-1.097468	0.023656	0.051613	0.083871	0.049985	123.0	0.109677	0.448136
fvt_zero	zero_step_init	fvt	csls_k10	kbh->bsn	kbh	bsn	465	-0.002491	0.001518	-4.2e-05	-0.002449	-0.012037	0.012903	0.027957	0.051613	0.032912	156.0	0.466667	0.794985
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->bsn	kbh	bsn	465	-0.512487	0.314417	0.079554	-0.592041	-1.81621	0.019355	0.053763	0.083871	0.047105	124.0	0.058065	0.251869
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->chr	kbh	chr	501	0.98543	0.002944	0.991175	-0.005746	-0.013444	0.001996	0.013972	0.02994	0.015571	246.0	0.994012	0.972878
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->chr	kbh	chr	501	0.126585	0.162413	0.324069	-0.197483	-0.824228	0.00998	0.033932	0.075848	0.036009	123.0	0.083832	0.40859
fvt_zero	zero_step_init	fvt	csls_k10	kbh->chr	kbh	chr	501	-0.007409	0.003153	-0.001203	-0.006206	-0.015756	0.001996	0.013972	0.033932	0.016804	241.0	0.946108	0.963944
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->chr	kbh	chr	501	-0.386084	0.249586	0.001838	-0.387922	-1.495167	0.007984	0.03992	0.05988	0.035243	104.0	0.057884	0.270905
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->cop	kbh	cop	501	0.984598	0.003748	0.991288	-0.00669	-0.016817	0.0	0.013972	0.023952	0.013862	249.0	1.0	0.974981
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->cop	kbh	cop	501	0.099589	0.159647	0.290602	-0.191013	-0.835736	0.003992	0.01996	0.03992	0.023638	150.0	0.117764	0.489376
fvt_zero	zero_step_init	fvt	csls_k10	kbh->cop	kbh	cop	501	-0.008547	0.003933	-0.001384	-0.007164	-0.018098	0.003992	0.013972	0.025948	0.016701	248.0	0.942116	0.968846
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->cop	kbh	cop	501	-0.399858	0.245003	-0.027777	-0.37208	-1.594411	0.005988	0.017964	0.02994	0.02278	152.0	0.07984	0.361758
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->nhg	kbh	nhg	498	0.997471	0.000685	0.998329	-0.000857	-0.004455	0.014056	0.070281	0.098394	0.050368	114.0	0.389558	0.720985
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->nhg	kbh	nhg	498	0.158194	0.187611	0.458224	-0.30003	-0.879965	0.02008	0.074297	0.104418	0.058401	104.0	0.136546	0.453419
fvt_zero	zero_step_init	fvt	csls_k10	kbh->nhg	kbh	nhg	498	-0.001454	0.001064	2e-06	-0.001456	-0.007476	0.012048	0.076305	0.110442	0.052785	99.0	0.230924	0.510537
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->nhg	kbh	nhg	498	-0.47351	0.322771	0.076186	-0.549696	-1.766959	0.016064	0.072289	0.116466	0.056095	98.0	0.056225	0.196596
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->oji	kbh	oji	500	0.98199	0.003787	0.990624	-0.008634	-0.017628	0.004	0.01	0.018	0.015436	243.0	1.0	0.977433
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->oji	kbh	oji	500	0.120632	0.156839	0.310343	-0.189712	-0.827157	0.012	0.03	0.074	0.036452	110.0	0.104	0.422266
fvt_zero	zero_step_init	fvt	csls_k10	kbh->oji	kbh	oji	500	-0.010653	0.004022	-0.001091	-0.009562	-0.019761	0.004	0.01	0.024	0.016005	245.0	0.996	0.973851
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->oji	kbh	oji	500	-0.371312	0.239956	0.002099	-0.37341	-1.499221	0.01	0.038	0.074	0.03781	116.0	0.068	0.301433
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->syr	kbh	syr	501	0.97772	0.003754	0.988976	-0.011257	-0.020352	0.001996	0.007984	0.015968	0.013239	244.0	1.0	0.979695
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->syr	kbh	syr	501	0.073038	0.133317	0.289573	-0.216535	-0.75815	0.003992	0.01996	0.033932	0.021045	165.0	0.143713	0.535976
fvt_zero	zero_step_init	fvt	csls_k10	kbh->syr	kbh	syr	501	-0.011553	0.003921	-0.000289	-0.011264	-0.022864	0.001996	0.005988	0.017964	0.013058	238.0	0.998004	0.978362
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->syr	kbh	syr	501	-0.394208	0.215253	0.004231	-0.398439	-1.264484	0.001996	0.013972	0.027944	0.019453	162.0	0.065868	0.304368
fvt_zero	zero_step_init	fvt	raw_cosine	kbh->usp	kbh	usp	501	0.99614	0.000784	0.997609	-0.001468	-0.004075	0.003992	0.027944	0.047904	0.024662	173.0	0.788423	0.917235
fvt_zero	zero_step_init	fvt	centered_cosine	kbh->usp	kbh	usp	501	0.12803	0.174932	0.415965	-0.287935	-1.017108	0.017964	0.065868	0.103792	0.052512	125.0	0.111776	0.484227
fvt_zero	zero_step_init	fvt	csls_k10	kbh->usp	kbh	usp	501	-0.001973	0.001054	-3.8e-05	-0.001935	-0.005805	0.013972	0.033932	0.051896	0.036354	147.0	0.451098	0.823209
fvt_zero	zero_step_init	fvt	centered_csls_k10	kbh->usp	kbh	usp	501	-0.462294	0.295181	0.066445	-0.528739	-1.866641	0.017964	0.071856	0.107784	0.053752	123.0	0.05988	0.255945
fvt_zero	zero_step_init	fvt	raw_cosine	nhg->acu	nhg	acu	655	0.997305	0.000688	0.998245	-0.00094	-0.004288	0.007634	0.035115	0.059542	0.031304	173.0	0.448855	0.828804
fvt_zero	zero_step_init	fvt	centered_cosine	nhg->acu	nhg	acu	655	0.157984	0.180781	0.447148	-0.289164	-0.866246	0.00916	0.054962	0.09771	0.043181	136.0	0.091603	0.485081
fvt_zero	zero_step_init	fvt	csls_k10	nhg->acu	nhg	acu	655	-0.001546	0.001016	-6.9e-05	-0.001477	-0.006029	0.00916	0.044275	0.094656	0.037958	161.0	0.235114	0.666853
fvt_zero	zero_step_init	fvt	centered_csls_k10	nhg->acu	nhg	acu	655	-0.461627	0.305223	0.066055	-0.527683	-1.547836	0.016794	0.059542	0.108397	0.049229	128.0	0.042748	0.243612
fvt_zero	zero_step_init	fvt	raw_cosine	nhg->ake	nhg	ake	669	0.996094	0.000869	0.99751	-0.001416	-0.007337	0.001495	0.023916	0.040359	0.020278	240.0	0.822123	0.931473
fvt_zero	zero_step_init	fvt	centered_cosine	nhg->ake	nhg	ake	669	0.11793	0.164279	0.407199	-0.28927	-0.897476	0.010463	0.03438	0.055306	0.03155	167.0	0.104634	0.509101
fvt_zero	zero_step_init	fvt	csls_k10	nhg->ake	nhg	ake	669	-0.002179	0.001189	-0.000276	-0.001903	-0.013366	0.005979	0.028401	0.055306	0.027094	205.0	0.608371	0.858372
fvt_zero	zero_step_init	fvt	centered_csls_k10	nhg->ake	nhg	ake	669	-0.473998	0.27616	0.055227	-0.529225	-1.609379	0.007474	0.035874	0.06278	0.030619	159.0	0.040359	0.265674
fvt_zero	zero_step_init	fvt	raw_cosine	nhg->bsn	nhg	bsn	625	0.996507	0.001047	0.998148	-0.001641	-0.006508	0.0064	0.0192	0.0464	0.023286	235.0	0.6224	0.899137
fvt_zero	zero_step_init	fvt	centered_cosine	nhg->bsn	nhg	bsn	625	0.118077	0.176691	0.440628	-0.322551	-0.925033	0.0208	0.0432	0.072	0.042409	167.0	0.1088	0.496152
fvt_zero	zero_step_init	fvt	csls_k10	nhg->bsn	nhg	bsn	625	-0.002398	0.001535	2.7e-05	-0.002425	-0.0126	0.0096	0.0272	0.0512	0.02843	206.0	0.3552	0.805057
fvt_zero	zero_step_init	fvt	centered_csls_k10	nhg->bsn	nhg	bsn	625	-0.52902	0.319345	0.065664	-0.594684	-1.651508	0.0208	0.0496	0.0752	0.045675	163.0	0.0416	0.249584
fvt_zero	zero_step_init	fvt	raw_cosine	nhg->chr	nhg	chr	673	0.985734	0.002838	0.991567	-0.005833	-0.013139	0.001486	0.010401	0.017831	0.011509	329.0	0.986627	0.980688
fvt_zero	zero_step_init	fvt	centered_cosine	nhg->chr	nhg	chr	673	0.122636	0.16048	0.332409	-0.209774	-0.847266	0.007429	0.029718	0.049034	0.026956	173.0	0.10104	0.477688
fvt_zero	zero_step_init	fvt	csls_k10	nhg->chr	nhg	chr	673	-0.007436	0.002919	-0.001246	-0.00619	-0.014642	0.001486	0.013373	0.020802	0.012536	320.0	0.919762	0.973704
fvt_zero	zero_step_init	fvt	centered_csls_k10	nhg->chr	nhg	chr	673	-0.410811	0.242031	-0.003929	-0.406882	-1.714269	0.002972	0.019316	0.056464	0.024798	171.0	0.049034	0.327114
fvt_zero	zero_step_init	fvt	raw_cosine	nhg->cop	nhg	cop	673	0.984776	0.003842	0.991477	-0.006702	-0.030455	0.004458	0.008915	0.014859	0.012997	336.0	0.989599	0.980948
fvt_zero	zero_step_init	fvt	centered_cosine	nhg->cop	nhg	cop	673	0.103543	0.155298	0.30645	-0.202907	-0.858126	0.007429	0.017831	0.037147	0.023618	214.0	0.111441	0.558686
fvt_zero	zero_step_init	fvt	csls_k10	nhg->cop	nhg	cop	673	-0.008564	0.00405	-0.001664	-0.0069	-0.042165	0.004458	0.007429	0.017831	0.013271	333.0	0.870728	0.973272
fvt_zero	zero_step_init	fvt	centered_csls_k10	nhg->cop	nhg	cop	673	-0.415434	0.233746	-0.025516	-0.389918	-1.610169	0.002972	0.019316	0.035661	0.019532	202.0	0.074294	0.4047
